 film_id |            title            |                                                            description                                                             | release_year | language_id | rental_duration | rental_rate | length | replacement_cost | rating |       last_update       |                       special_features                       |                                                                                                   fulltext                                                                                                    
     804 | Sleeping Suspects           | A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention                              |         2006 |           1 |               7 |        4.99 |    129 |            13.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries}                                      | 'convent':21 'explor':12 'frisbe':17 'must':14 'mysql':20 'reflect':5 'sink':15 'sleep':1 'stun':4 'sumo':8 'suspect':2 'wrestler':9
     805 | Sleepless Monsoon           | A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia                                                  |         2006 |           1 |               5 |        4.99 |     64 |            12.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'amaz':4 'australia':19 'butler':17 'chef':12 'escap':15 'monsoon':2 'moos':8 'must':14 'pastri':11 'saga':5 'sleepless':1
     806 | Sleepy Japanese             | A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback                                     |         2006 |           1 |               4 |        2.99 |    137 |            25.99 | PG     | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes"}                     | 'compos':11 'emot':4 'epistl':5 'fight':14 'japanes':2 'moos':8 'must':13 'outback':20 'sleepi':1 'technic':16 'writer':17
     807 | Sleuth Orient               | A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India                                         |         2006 |           1 |               4 |        0.99 |     87 |            25.99 | NC-17  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'ancient':19 'charact':5 'dog':12 'fate':4 'feminist':17 'find':15 'husband':9 'india':20 'must':14 'orient':2 'sleuth':1 'studi':6
     808 | Sling Luke                  | A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park                    |         2006 |           1 |               5 |        0.99 |     84 |            10.99 | R      | 2013-05-26 14:50:58.951 | {"Behind the Scenes"}                                        | 'abandon':21 'agent':18 'amus':22 'charact':5 'intrepid':4 'luke':2 'monkey':12 'must':14 'park':23 'reach':15 'robot':9 'secret':17 'sling':1 'studi':6
     809 | Slipper Fidelity            | A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention                                     |         2006 |           1 |               5 |        0.99 |    156 |            14.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'agent':9 'convent':21 'explor':17 'fidel':2 'man':12 'must':14 'mysql':20 'redeem':15 'reflect':5 'secret':8 'slipper':1 'taut':4
     810 | Slums Duck                  | A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat                       |         2006 |           1 |               5 |        0.99 |    147 |            21.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes","Behind the Scenes"}          | 'administr':13 'amaz':4 'boat':22 'charact':5 'databas':12 'defeat':16 'duck':2 'jet':21 'must':15 'slum':1 'studi':6 'teacher':9 'waitress':18
     811 | Smile Earring               | A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin                                                  |         2006 |           1 |               4 |        2.99 |     60 |            29.99 | G      | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'berlin':19 'build':14 'butler':11 'chef':17 'drama':5 'earring':2 'intrepid':4 'must':13 'pastri':16 'smile':1 'teacher':8
     812 | Smoking Barbarella          | A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention                                      |         2006 |           1 |               7 |        0.99 |     50 |            13.99 | PG-13  | 2013-05-26 14:50:58.951 | {"Behind the Scenes"}                                        | 'barbarella':2 'cat':18 'convent':22 'cow':9 'lacklustur':4 'mad':8,12 'must':15 'mysql':21 'saga':5 'scientist':13 'sink':16 'smoke':1
     813 | Smoochy Control             | A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China                                 |         2006 |           1 |               7 |        0.99 |    184 |            18.99 | R      | 2013-05-26 14:50:58.951 | {"Behind the Scenes"}                                        | 'ancient':19 'china':20 'control':2 'documentari':5 'face':14 'feminist':11 'husband':8 'mad':16 'must':13 'scientist':17 'smoochi':1 'thrill':4
     814 | Snatch Slipper              | A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin                                  |         2006 |           1 |               6 |        4.99 |    110 |            15.99 | PG     | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'berlin':19 'defeat':14 'feminist':11 'forens':16 'insight':4 'must':13 'panorama':5 'psychologist':17 'slipper':2 'snatch':1 'woman':8
     815 | Snatchers Montezuma         | A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies                                      |         2006 |           1 |               4 |        2.99 |     74 |            14.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries}                                               | 'bore':4 'canadian':20 'epistl':5 'escap':15 'man':17 'montezuma':2 'must':14 'rocki':21 'snatcher':1 'sumo':8 'woman':12 'wrestler':9
     816 | Snowman Rollercoaster       | A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse                                   |         2006 |           1 |               3 |        0.99 |     62 |            27.99 | G      | 2013-05-26 14:50:58.951 | {Trailers}                                                   | 'cow':17 'display':5 'fate':4 'girl':11 'lumberjack':8 'mad':16 'manhattan':20 'must':13 'penthous':21 'rollercoast':2 'snowman':1 'succumb':14
     817 | Soldiers Evolution          | A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station                    |         2006 |           1 |               7 |        4.99 |    185 |            27.99 | R      | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'confront':15 'evolut':2 'first':20 'lacklustur':4 'man':21 'must':14 'panorama':5 'pioneer':12 'shark':9 'soldier':1 'space':22 'station':23 'student':17
     818 | Something Duck              | A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station                        |         2006 |           1 |               4 |        4.99 |    180 |            17.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'bore':4 'car':9 'charact':5 'duck':2 'first':20 'frisbe':17 'husband':12 'man':21 'must':14 'outgun':15 'someth':1 'space':22 'station':23 'studi':6
     819 | Song Hedwig                 | A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention                                    |         2006 |           1 |               3 |        0.99 |    165 |            29.99 | PG-13  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'amaz':4 'confront':14 'convent':20 'documentari':5 'hedwig':2 'husband':11 'man':8 'must':13 'mysql':19 'song':1 'squirrel':16
     820 | Sons Interview              | A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China                                       |         2006 |           1 |               3 |        2.99 |    184 |            11.99 | NC-17  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'ancient':20 'battl':16 'charact':5 'china':21 'cow':13 'explor':9 'hunter':18 'interview':2 'mad':12 'must':15 'son':1 'studi':6 'taut':4
     821 | Sorority Queen              | A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat                             |         2006 |           1 |               6 |        0.99 |    184 |            17.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes"}                                  | 'boat':23 'compos':13 'display':7 'fast':5 'fast-pac':4 'fight':16 'forens':18 'jet':22 'must':15 'pace':6 'psychologist':19 'queen':2 'soror':1 'squirrel':10
     822 | Soup Wisdom                 | A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention                                        |         2006 |           1 |               6 |        0.99 |    169 |            12.99 | R      | 2013-05-26 14:50:58.951 | {"Behind the Scenes"}                                        | 'butler':13,18 'convent':22 'defeat':16 'display':7 'fast':5 'fast-pac':4 'must':15 'mysql':21 'pace':6 'robot':10 'soup':1 'wisdom':2
     823 | South Wait                  | A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park                             |         2006 |           1 |               4 |        2.99 |    143 |            21.99 | R      | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'abandon':19 'amaz':4 'amus':20 'car':8 'documentari':5 'escap':14 'lumberjack':16 'must':13 'park':21 'robot':11 'south':1 'wait':2
     824 | Spartacus Cheaper           | A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse                      |         2006 |           1 |               4 |        4.99 |     52 |            19.99 | NC-17  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'agent':13 'cheaper':2 'chef':9 'manhattan':21 'must':15 'overcom':16 'panorama':5 'pastri':8 'penthous':22 'secret':12 'spartacus':1 'student':18 'thrill':4
     825 | Speakeasy Date              | A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse                            |         2006 |           1 |               6 |        2.99 |    165 |            22.99 | PG-13  | 2013-05-26 14:50:58.951 | {"Deleted Scenes","Behind the Scenes"}                       | 'car':12 'date':2 'drama':5 'forens':8 'lacklustur':4 'man':17 'manhattan':20 'must':14 'penthous':21 'psychologist':9 'redeem':15 'speakeasi':1
     826 | Speed Suit                  | A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China                                     |         2006 |           1 |               7 |        4.99 |    124 |            19.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Behind the Scenes"}                           | 'ancient':19 'brilliant':4 'china':20 'display':5 'frisbe':8 'mad':11 'must':14 'robot':17 'scientist':12 'speed':1 'succumb':15 'suit':2
     827 | Spice Sorority              | A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft                                   |         2006 |           1 |               5 |        4.99 |    141 |            22.99 | NC-17  | 2013-05-26 14:50:58.951 | {Trailers,Commentaries,"Deleted Scenes","Behind the Scenes"} | 'abandon':19 'defeat':14 'display':5 'fate':4 'hunter':11 'husband':16 'mine':20 'must':13 'pioneer':8 'shaft':21 'soror':2 'spice':1
     828 | Spiking Element             | A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery                                       |         2006 |           1 |               7 |        2.99 |     79 |            12.99 | G      | 2013-05-26 14:50:58.951 | {Trailers,"Deleted Scenes","Behind the Scenes"}              | 'dentist':8 'dog':17 'element':2 'epistl':5 'find':15 'lacklustur':4 'monasteri':20 'must':14 'spike':1 'technic':11 'writer':12
     829 | Spinal Rocky                | A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California                                   |         2006 |           1 |               7 |        2.99 |    138 |            12.99 | PG-13  | 2013-05-26 14:50:58.951 | {Commentaries,"Deleted Scenes"}                              | 'california':19 'defeat':15 'epistl':5 'explor':17 'lacklustur':4 'must':14 'rocki':2 'spinal':1 'squirrel':12 'sumo':8 'wrestler':9
